,CPU Name,Platform Name,Single-core Score,Multi-core Score
362,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1076,5229
363,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1952,9492
364,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1996,10302
365,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1694,6800
366,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1779,8629
367,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1784,8472
368,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,2059,10023
369,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1851,7722
370,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1979,10379
371,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1862,8529
372,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1807,7857
373,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1969,9562
374,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,2050,10142
375,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,2011,10043
376,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1939,10110
377,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1956,9933
378,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1984,10204
379,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1875,9726
380,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1921,9965
381,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,2043,10154
382,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,848,4326
383,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1962,9421
384,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1953,7659
385,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1970,9820
386,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,2057,9976
387,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1958,9836
388,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,2011,9983
389,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1971,10011
390,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1895,8775
391,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1950,10090
392,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1950,10059
393,AMD Ryzen 7 6800H 4785 MHz (8 cores),Linux,1935,7475
394,AMD Ryzen 7 6800H 4785 MHz (8 cores),Linux,1913,7305
395,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1894,8745
396,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1895,8492
397,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1912,8430
398,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1866,8007
399,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1888,8196
400,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1662,6794
401,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1927,9560
402,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1868,8612
403,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1977,10266
404,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1956,10269
405,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1960,9984
406,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1966,10146
407,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1956,10087
408,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1855,6401
409,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1988,10314
410,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1970,10131
411,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,2001,9779
412,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1998,9846
413,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1392,8001
414,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1394,8069
415,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1951,10039
416,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1944,9296
417,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1720,7166
418,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,2049,10528
419,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1782,6605
420,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1929,9548
421,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1964,10319
422,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1986,10276
423,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1984,10072
424,AMD Ryzen 7 6800H 2865 MHz (8 cores),Android,1426,6086
425,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1923,10043
426,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1895,8841
427,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1845,6906
428,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1958,10179
429,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1989,10203
430,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1958,10089
431,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1919,9220
432,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1913,9334
433,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1824,9001
434,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1983,9652
435,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1879,9277
436,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1999,9245
437,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1988,10434
438,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1998,10331
439,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1721,6271
440,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1911,8004
441,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1999,10410
442,AMD Ryzen 7 6800H 4784 MHz (8 cores),Linux,1964,9527
443,AMD Ryzen 7 6800H 3201 MHz (8 cores),Windows,1993,10376
444,Intel Celeron N4120 2600 MHz (4 cores),Linux,403,1052
445,Intel Celeron N4120 2600 MHz (4 cores),Linux,403,1110
446,Intel Celeron N4120 1101 MHz (4 cores),Windows,230,474
447,Intel Celeron N4120 1101 MHz (4 cores),Windows,329,712
448,Intel Celeron N4120 1101 MHz (4 cores),Windows,335,1021
449,Intel Celeron N4120 2600 MHz (4 cores),Linux,388,975
450,Intel Celeron N4120 2600 MHz (4 cores),Linux,331,585
451,Intel Celeron N4120 2600 MHz (4 cores),Linux,347,818
452,Intel Celeron N4120 1101 MHz (4 cores),Windows,348,716
453,Intel Celeron N4120 1101 MHz (4 cores),Windows,338,595
454,Intel Celeron N4120 1101 MHz (4 cores),Windows,340,753
455,Intel Celeron N4120 1101 MHz (4 cores),Windows,372,1106
456,Intel Celeron N4120 1101 MHz (4 cores),Windows,360,855
457,Intel Celeron N4120 1101 MHz (4 cores),Windows,358,969
458,Intel Celeron N4120 1101 MHz (4 cores),Windows,335,965
459,Intel Celeron N4120 1101 MHz (4 cores),Windows,228,432
460,Intel Celeron N4120 1101 MHz (4 cores),Windows,299,442
461,Intel Celeron N4120 2600 MHz (4 cores),Linux,366,422
462,Intel Celeron N4120 2600 MHz (4 cores),Linux,334,782
463,Intel Celeron N4120 1101 MHz (4 cores),Windows,360,599
464,Intel Celeron N4120 1101 MHz (4 cores),Windows,370,926
465,Intel Celeron N4120 1101 MHz (4 cores),Windows,368,931
466,Intel Celeron N4120 1101 MHz (4 cores),Windows,370,934
467,Intel Celeron N4120 1101 MHz (4 cores),Windows,368,863
468,Intel Celeron N4120 2600 MHz (4 cores),Linux,381,1055
469,Intel Celeron N4120 1101 MHz (4 cores),Windows,358,610
470,Intel Celeron N4120 1101 MHz (4 cores),Windows,285,491
471,Intel Celeron N4120 2600 MHz (4 cores),Linux,274,549
472,Intel Celeron N4120 2600 MHz (4 cores),Linux,313,378
473,Intel Celeron N4120 1101 MHz (4 cores),Windows,365,707
474,Intel Celeron N4120 1101 MHz (4 cores),Windows,349,598
475,Intel Celeron N4120 1101 MHz (4 cores),Windows,367,795
476,Intel Celeron N4120 1101 MHz (4 cores),Windows,359,1054
477,Intel Celeron N4120 2600 MHz (4 cores),Linux,377,1015
478,Intel Celeron N4120 1101 MHz (4 cores),Windows,357,787
479,Intel Celeron N4120 1101 MHz (4 cores),Windows,339,594
480,Intel Celeron N4120 1101 MHz (4 cores),Windows,170,305
481,Intel Celeron N4120 1101 MHz (4 cores),Windows,277,402
482,Intel Celeron N4120 2600 MHz (4 cores),Linux,393,1138
483,Intel Celeron N4120 1101 MHz (4 cores),Windows,347,857
484,Intel Celeron N4120 2600 MHz (4 cores),Linux,349,929
485,Intel Celeron N4120 1101 MHz (4 cores),Windows,342,952
486,Intel Celeron N4120 1101 MHz (4 cores),Windows,350,928
487,Intel Celeron N4120 2600 MHz (4 cores),Linux,382,618
488,Intel Celeron N4120 2600 MHz (4 cores),Android,379,994
489,Intel Celeron N4120 1101 MHz (4 cores),Windows,244,367
490,Intel Celeron N4120 1101 MHz (4 cores),Windows,248,344
491,Intel Celeron N4120 1101 MHz (4 cores),Windows,278,337
492,Intel Celeron N4120 1101 MHz (4 cores),Windows,308,385
493,Intel Celeron N4120 1101 MHz (4 cores),Windows,352,962
494,Intel Celeron N4120 1101 MHz (4 cores),Windows,346,909
495,Intel Celeron N4120 1101 MHz (4 cores),Windows,360,1053
496,Intel Celeron N4120 1101 MHz (4 cores),Windows,360,1050
497,Intel Celeron N4120 2600 MHz (4 cores),Linux,364,637
498,Intel Celeron N4120 1101 MHz (4 cores),Windows,234,387
499,Intel Celeron N4120 1101 MHz (4 cores),Windows,273,450
500,Intel Celeron N4120 1101 MHz (4 cores),Windows,205,282
501,Intel Celeron N4120 1101 MHz (4 cores),Windows,326,537
502,Intel Celeron N4120 1101 MHz (4 cores),Windows,188,533
503,Intel Celeron N4120 1101 MHz (4 cores),Windows,341,839
504,Intel Celeron N4120 1101 MHz (4 cores),Windows,290,246
505,Intel Celeron N4120 1101 MHz (4 cores),Windows,336,604
506,Intel Celeron N4120 1101 MHz (4 cores),Windows,348,648
507,Intel Celeron N4120 1101 MHz (4 cores),Windows,320,505
508,Intel Celeron N4120 1101 MHz (4 cores),Windows,356,882
509,Intel Celeron N4120 1101 MHz (4 cores),Windows,282,372
510,Intel Celeron N4120 2600 MHz (4 cores),Linux,202,153
511,Intel Celeron N4120 2600 MHz (4 cores),Linux,199,152
512,Intel Celeron N4120 1101 MHz (4 cores),Windows,353,947
513,Intel Celeron N4120 1101 MHz (4 cores),Windows,358,916
514,Intel Celeron N4120 1101 MHz (4 cores),Windows,337,796
515,Intel Celeron N4120 1101 MHz (4 cores),Windows,311,889
516,Intel Celeron N4120 1101 MHz (4 cores),Windows,341,848
517,Intel Celeron N4120 1101 MHz (4 cores),Windows,334,872
518,Intel Celeron N4120 1101 MHz (4 cores),Windows,333,739
519,Intel Celeron N4120 1101 MHz (4 cores),Windows,341,879
520,Intel Celeron N4120 1101 MHz (4 cores),Windows,273,515
521,Intel Celeron N4120 1101 MHz (4 cores),Windows,285,597
522,Intel Celeron N4120 1101 MHz (4 cores),Windows,271,483
523,Intel Celeron N4120 2600 MHz (4 cores),Linux,369,1022
524,Intel Celeron N4120 1101 MHz (4 cores),Windows,234,602
525,Intel Celeron N4120 2600 MHz (4 cores),Linux,386,829
526,Intel Celeron N4120 2600 MHz (4 cores),Linux,385,799
527,Intel Celeron N4120 2600 MHz (4 cores),Linux,277,853
528,Intel Celeron N4120 2600 MHz (4 cores),Linux,136,492
529,Intel Celeron N4120 1101 MHz (4 cores),Windows,246,524
530,Intel Celeron N4120 1101 MHz (4 cores),Windows,364,1027
531,Intel Celeron N4120 1101 MHz (4 cores),Windows,364,1069
532,Intel Celeron N4120 1101 MHz (4 cores),Windows,363,954
533,Intel Celeron N4120 1101 MHz (4 cores),Windows,365,1068
534,Intel Celeron N4120 1101 MHz (4 cores),Windows,358,1065
535,Intel Celeron N4120 1101 MHz (4 cores),Windows,346,971
536,Intel Celeron N4120 1101 MHz (4 cores),Windows,358,665
537,Intel Core i5-1155G7 2496 MHz (4 cores),Windows,1456,5139
538,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2229,9556
539,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2140,9160
540,Intel Core i5-12450H 2000 MHz (8 cores),Windows,1625,7988
541,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2154,8267
542,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2305,9936
543,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2189,8475
544,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2133,8298
545,Intel Core i5-12450H 2493 MHz (8 cores),Windows,1546,8562
546,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2265,9552
547,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2272,9717
548,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2131,8258
549,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2157,8456
550,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2127,8384
551,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2209,8503
552,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2217,8770
553,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2183,9096
554,Intel Core i5-12450H 4400 MHz (8 cores),Linux,1839,9402
555,Intel Core i5-12450H 4400 MHz (8 cores),Linux,1366,8244
556,Intel Core i5-12450H 4400 MHz (8 cores),Linux,1791,6767
557,Intel Core i5-12450H 4400 MHz (8 cores),Linux,1650,5925
558,Intel Core i5-12450H 4400 MHz (8 cores),Linux,2232,6627
559,Intel Core i5-12450H 4400 MHz (8 cores),Linux,2199,6464
560,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2232,9926
561,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2178,9929
562,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2224,9687
563,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2155,8051
564,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2203,9486
565,Intel Core i5-12450H 2000 MHz (8 cores),Windows,1842,7679
566,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2126,9203
567,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2131,9217
568,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2122,9195
569,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2250,10113
570,Intel Core i5-12450H 2494 MHz (8 cores),Windows,2233,9901
571,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2203,8897
572,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2107,6683
573,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2184,8324
574,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2317,9978
575,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2223,9915
576,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2229,9820
577,Intel Core i5-12450H 2000 MHz (8 cores),Windows,1800,7792
578,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2175,9554
579,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2169,8400
580,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2055,8542
581,Intel Core i5-12450H 2000 MHz (8 cores),Windows,1893,6884
582,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2218,9636
583,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2166,8314
584,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2118,7682
585,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2173,7769
586,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2240,7768
587,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2234,9623
588,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2221,9950
589,Intel Core i5-12450H 4400 MHz (8 cores),Linux,1044,6274
590,Intel Core i5-12450H 4400 MHz (8 cores),Linux,1029,5813
591,Intel Core i5-12450H 4400 MHz (8 cores),Linux,1126,5275
592,Intel Core i5-12450H 4400 MHz (8 cores),Linux,1728,2175
593,Intel Core i5-12450H 4400 MHz (8 cores),Linux,1466,2575
594,Intel Core i5-12450H 4400 MHz (8 cores),Linux,1752,2161
595,Intel Core i5-12450H 4400 MHz (8 cores),Linux,1705,2270
596,Intel Core i5-12450H 4400 MHz (8 cores),Linux,1691,2487
597,Intel Core i5-12450H 4400 MHz (8 cores),Linux,1709,2577
598,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2280,9324
599,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2203,9780
600,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2246,9837
601,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2161,9774
602,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2189,9668
603,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2227,9864
604,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2234,8988
605,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2205,9260
606,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2122,9481
607,Intel Core i5-12450H 2000 MHz (8 cores),Windows,1745,7511
608,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2058,9285
609,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2117,9368
610,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2133,9434
611,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2168,9094
612,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2079,8031
613,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2165,8519
614,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2011,7114
615,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2084,9078
616,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2128,9321
617,Intel Core i5-12450H 2000 MHz (8 cores),Windows,2118,7909
618,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2056,7922
619,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2191,8420
620,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2204,9418
621,Intel Core i5-12450H 2493 MHz (8 cores),Windows,1050,6130
622,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2020,8670
623,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2106,9313
624,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2086,9180
625,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2083,9159
626,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2098,9269
627,Intel Core i5-12450H 2493 MHz (8 cores),Windows,1830,7656
628,Intel Core i5-12450H 2493 MHz (8 cores),Windows,2093,9475
629,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1459,4887
630,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1398,4084
631,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1377,3419
632,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1012,2918
633,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,679,2609
634,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,644,2315
635,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1502,5190
636,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1498,5422
637,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,925,2940
638,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1287,3452
639,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1390,3704
640,AMD Ryzen 5 5500U 4056 MHz (6 cores),Linux,1406,4777
641,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1352,2915
642,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1453,3771
643,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1470,5163
644,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,937,2949
645,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1502,5266
646,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,912,2599
647,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1062,2880
648,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1532,5958
649,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1129,3385
650,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1476,5262
651,AMD Ryzen 5 5500U 4056 MHz (6 cores),Android,1416,5852
652,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1512,5899
653,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1007,4052
654,AMD Ryzen 5 5500U 4056 MHz (6 cores),Android,1419,5868
655,AMD Ryzen 5 5500U 4056 MHz (6 cores),Android,1398,5849
656,AMD Ryzen 5 5500U 4056 MHz (6 cores),Linux,1583,5657
657,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1418,4551
658,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1502,5373
659,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,904,2986
660,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,591,2661
661,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1480,5307
662,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,976,3014
663,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1369,3563
664,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1416,3542
665,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1042,3023
666,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1506,4587
667,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1440,3710
668,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1520,6259
669,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1508,6257
670,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1433,3702
671,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1335,3391
672,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1161,3689
673,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1481,5447
674,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1460,5183
675,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1397,3488
676,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1514,5312
677,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1397,3720
678,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1282,3550
679,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,985,2973
680,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1501,5351
681,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,852,2951
682,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1303,3042
683,AMD Ryzen 5 5500U 4056 MHz (6 cores),Linux,1524,6192
684,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,956,3080
685,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1370,3455
686,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1207,3186
687,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,968,3032
688,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1250,4607
689,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1512,5943
690,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1337,4181
691,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1191,3250
692,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1245,2916
693,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1419,5154
694,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,757,2929
695,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,657,3001
696,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,838,3491
697,AMD Ryzen 5 5500U 4056 MHz (6 cores),Linux,1162,4006
698,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1186,3083
699,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,975,3006
700,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1507,5511
701,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1458,5304
702,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,982,2950
703,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1526,5515
704,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1525,5508
705,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1524,5576
706,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,942,4453
707,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,945,2988
708,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1510,5488
709,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1513,5222
710,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1282,4547
711,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1420,3680
712,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1495,5367
713,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1502,5659
714,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1464,5672
715,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1509,5403
716,AMD Ryzen 5 5500U 4056 MHz (6 cores),Linux,1533,5475
717,AMD Ryzen 5 5500U 4056 MHz (6 cores),Linux,1389,4689
718,AMD Ryzen 5 5500U 4056 MHz (6 cores),Linux,1377,4405
719,AMD Ryzen 5 5500U 4056 MHz (6 cores),Linux,1494,5592
720,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,746,3240
721,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1435,3713
722,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1535,6356
723,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1215,3462
724,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,721,3305
725,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1351,3743
726,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1512,5853
727,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1463,5283
728,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1500,5462
729,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1498,5476
730,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1415,3672
731,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1449,4619
732,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,908,3582
733,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1431,3705
734,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1049,4776
735,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1206,3245
736,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1491,5441
737,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1512,5497
738,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1523,6056
739,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1525,6237
740,AMD Ryzen 5 5500U 2100 MHz (6 cores),Windows,1469,5613
