,CPU Name,Platform Name,Single-core Score,Multi-core Score,quarry
179,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1785,9203,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
180,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2476,12110,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
181,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2343,10777,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
182,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2332,10694,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
183,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1934,8431,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
184,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2685,11912,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
185,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1870,7893,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
186,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1886,7586,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
187,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2003,10441,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
188,AMD Ryzen 7 7840HS 5449 MHz (8 cores),Linux,1761,11493,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
189,AMD Ryzen 7 7840HS 5449 MHz (8 cores),Linux,2090,7178,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
190,AMD Ryzen 7 7840HS 5449 MHz (8 cores),Linux,2226,6989,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
191,AMD Ryzen 7 7840HS 5449 MHz (8 cores),Linux,2363,6766,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
192,AMD Ryzen 7 7840HS 5449 MHz (8 cores),Linux,2245,7499,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
193,AMD Ryzen 7 7840HS 5449 MHz (8 cores),Linux,2300,7499,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
194,AMD Ryzen 7 7840HS 5449 MHz (8 cores),Linux,2278,8753,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
195,AMD Ryzen 7 7840HS 5449 MHz (8 cores),Linux,2333,8599,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
196,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1805,9236,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
197,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1954,9485,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
198,AMD Ryzen 7 7840HS 5137 MHz (8 cores),Linux,2571,11496,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
199,AMD Ryzen 7 7840HS 5137 MHz (8 cores),Linux,2552,11593,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
200,AMD Ryzen 7 7840HS 5137 MHz (8 cores),Linux,2569,11589,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
201,AMD Ryzen 7 7840HS 5137 MHz (8 cores),Linux,2172,7997,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
202,AMD Ryzen 7 7840HS 5137 MHz (8 cores),Linux,2141,8141,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
203,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2384,12104,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
204,AMD Ryzen 7 7840HS 5137 MHz (8 cores),Linux,2305,10995,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
205,AMD Ryzen 7 7840HS 5137 MHz (8 cores),Linux,2344,10755,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
206,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1677,8057,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
207,AMD Ryzen 7 PRO 7840HS 3801 MHz (8 cores),Windows,2315,11336,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
208,AMD Ryzen 7 PRO 7840HS 3801 MHz (8 cores),Windows,2489,11491,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
209,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2439,11353,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
210,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2585,12590,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
211,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1746,8851,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
212,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1262,7273,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
213,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2057,10374,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
214,AMD Ryzen 7 PRO 7840HS 3801 MHz (8 cores),Windows,2475,10888,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
215,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2625,11825,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
216,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2584,11828,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
217,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2593,11718,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
218,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2516,11143,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
219,AMD Ryzen 7 PRO 7840HS 3801 MHz (8 cores),Windows,2512,11692,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
220,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2472,11809,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
221,AMD Ryzen 7 PRO 7840HS 5137 MHz (8 cores),Linux,2747,12944,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
222,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2271,10665,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
223,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1804,9315,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
224,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1796,9135,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
225,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2412,11592,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
226,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1884,7614,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
227,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1689,9593,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
228,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2539,12530,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
229,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2552,12739,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
230,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1760,9063,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
231,AMD Ryzen 7 PRO 7840HS 3801 MHz (8 cores),Windows,2435,11609,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
232,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1913,8993,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
233,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2122,10170,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
234,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2350,10731,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
235,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2391,10836,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
236,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2473,11140,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
237,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2459,11634,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
238,AMD Ryzen 7 PRO 7840HS 3801 MHz (8 cores),Windows,1852,7796,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
239,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1915,8697,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
240,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1928,8568,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
241,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2647,10022,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
242,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2679,12012,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
243,AMD Ryzen 7 PRO 7840HS 3801 MHz (8 cores),Windows,2359,11888,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
244,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1194,6870,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
245,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2516,11226,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
246,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,2613,11935,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
247,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1806,9070,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
248,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1800,8994,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
249,AMD Ryzen 7 7840HS 3801 MHz (8 cores),Windows,1247,6830,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+
250,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2426,11122,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
251,Intel Core i7-12650H 4600 MHz (10 cores),Linux,2571,12218,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
252,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2325,10949,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
253,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2369,10198,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
254,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2438,12547,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
255,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2237,10370,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
256,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2408,12498,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
257,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2426,12433,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
258,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2425,12559,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
259,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2355,10060,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
260,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2210,8565,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
261,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2302,9704,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
262,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2264,9307,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
263,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2300,10356,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
264,Intel Core i7-12650H 2300 MHz (10 cores),Windows,1273,10367,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
265,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2301,10851,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
266,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2395,10198,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
267,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2308,11099,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
268,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2467,11774,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
269,Intel Core i7-12650H 2693 MHz (10 cores),Windows,1227,7086,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
270,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2272,9588,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
271,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2177,9419,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
272,Intel Core i7-12650H 4600 MHz (10 cores),Linux,2586,12460,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
273,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2237,10837,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
274,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2259,9814,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
275,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2280,10744,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
276,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2428,11500,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
277,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2120,9718,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
278,Intel Core i7-12650H 2300 MHz (10 cores),Windows,1114,6479,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
279,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2459,12600,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
280,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2347,11723,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
281,Intel Core i7-12650H 2300 MHz (10 cores),Windows,1514,9804,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
282,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2400,11742,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
283,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2364,11626,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
284,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2357,11544,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
285,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2239,10707,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
286,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2229,10636,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
287,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2228,10619,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
288,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2408,11392,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
289,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2327,10217,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
290,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2283,8871,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
291,Intel Core i7-12650H 4600 MHz (10 cores),Linux,2543,11880,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
292,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2313,10511,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
293,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2226,9507,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
294,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2335,9061,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
295,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2079,8422,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
296,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2399,12173,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
297,Intel Core i7-12650H 2300 MHz (10 cores),Windows,1622,9543,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
298,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2278,11816,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
299,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2385,10719,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
300,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2390,9089,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
301,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2416,9927,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
302,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2435,9981,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
303,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2423,9279,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
304,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2210,9252,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
305,Intel Core i7-12650H 4600 MHz (10 cores),Linux,2607,11658,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
306,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2347,11764,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
307,Intel Core i7-12650H 2693 MHz (10 cores),Windows,1997,7812,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
308,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2075,7847,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
309,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2237,10583,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
310,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2302,9524,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
311,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2165,11766,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
312,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2307,9653,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
313,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2422,11754,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
314,Intel Core i7-12650H 4600 MHz (10 cores),Linux,2554,11849,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
315,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2036,10147,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
316,Intel Core i7-12650H 2300 MHz (10 cores),Windows,1874,7753,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
317,Intel Core i7-12650H 2300 MHz (10 cores),Windows,1881,8044,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
318,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2241,10194,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
319,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2333,8260,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
320,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2243,11075,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
321,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2186,10104,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
322,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2409,11148,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
323,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2062,8030,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
324,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2255,9714,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
325,Intel Core i7-12650H 2300 MHz (10 cores),Windows,1277,6813,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
326,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2340,11056,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
327,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2302,11759,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
328,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2334,9129,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
329,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2412,11759,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
330,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2303,10176,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
331,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2397,10066,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
332,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2150,10511,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
333,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2410,11021,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
334,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2394,11041,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
335,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2233,10861,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
336,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2306,11910,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
337,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2345,10130,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
338,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2292,10158,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
339,Intel Core i7-12650H 2300 MHz (10 cores),Windows,1804,7319,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
340,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2363,12142,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
341,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2421,12148,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
342,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2419,12033,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
343,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2523,12064,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
344,Intel Core i7-12850HX 2100 MHz (16 cores),Windows,2215,13174,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
345,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2453,10677,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
346,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2430,11389,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
347,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2357,11602,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
348,Intel Core i7-12650H 2300 MHz (10 cores),Windows,1353,6509,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
349,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2370,7396,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
350,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2262,10483,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
351,Intel Core i7-12650H 2300 MHz (10 cores),Windows,1263,6793,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
352,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2298,9947,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
353,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2360,10296,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
354,Intel Core i7-12650H 2693 MHz (10 cores),Windows,1963,8840,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
355,Intel Core i7-12650H 2693 MHz (10 cores),Windows,1773,9188,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
356,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2237,10540,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
357,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2435,12562,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
358,Intel Core i7-12650H 2300 MHz (10 cores),Windows,1423,7089,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
359,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2353,10023,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
360,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2309,8707,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
361,Intel Core i7-12650H 2693 MHz (10 cores),Windows,2304,11727,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
362,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2336,10352,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
363,Intel Core i7-12650H 2300 MHz (10 cores),Windows,2271,8796,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+
