,index,brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty,quarry,urls_quarry,num_pages
76,82,asus,Asus Vivobook S15 OLED K3502ZA-L501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),69689,64,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i5+,17
77,83,iball,iBall Excelance CompBook Laptop (AQC/ 2GB/ 32GB/Win10),9800,41,intel,other,4,0,2,HDD,32,No secondary storage,0,intel,integrated,False,11.6,1366,768,windows,1,iBall AQC ,https://browser.geekbench.com/search?q=iBall+AQC+,0
78,84,ultimus,Ultimus Lite NU14U3INC54BN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),15990,46,intel,celeron,2,2,8,SSD,256,No secondary storage,0,intel,integrated,False,14.1,1366,768,windows,1,Ultimus Celeron N4020 ,https://browser.geekbench.com/search?q=Ultimus+Celeron+N4020+,0
79,85,dell,Dell G15-5530 Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),83990,72,intel,core i5,10,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Dell 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Dell+13th+Gen+Core+i5+,18
80,86,asus,Asus VivoBook 14 X1400EA-EK543WS Notebook (11th Gen Core i5/16GB/ 512GB SSD/ Win11 Home),46990,57,intel,core i5,4,8,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Asus 11th Gen Core i5/16GB ,https://browser.geekbench.com/search?q=Asus+11th+Gen+Core+i5/16GB+,0
81,87,hp,HP Pavilion 15-EG2119TU Laptop (12th Gen Core i5/12GB RAM/ 512GB SSD/ Win11),60990,54,intel,core i5,12,16,12,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 12th Gen Core i5/12GB RAM ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i5/12GB+RAM+,0
82,88,lenovo,Lenovo IdeaPad Slim 3 82X60013IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),44990,51,intel,core i3,5,6,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Lenovo 13th Gen Core i3 ,https://browser.geekbench.com/search?q=Lenovo+13th+Gen+Core+i3+,1
83,89,lenovo,Lenovo ThinkBook 15 G5 21JF002JIN Laptop (AMD Ryzen 3 7330U/ 8 GB/ 512 GB SSD/ Win11),34990,66,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Lenovo AMD Ryzen 3 7330U ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+3+7330U+,3
84,90,hp,HP Victus 15-fa1145TX Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),66990,72,intel,core i5,8,12,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP 12th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i5+,23
85,91,lenovo,Lenovo V15 G4 Laptop (AMD Athlon Silver 7120U/ 8GB/ 512GB SSD/ Win11 Home),24440,47,amd,other,2,2,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Lenovo AMD Athlon Silver 7120U ,https://browser.geekbench.com/search?q=Lenovo+AMD+Athlon+Silver+7120U+,2
86,92,hp,HP Victus 15-fb1002AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),51990,70,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP AMD Ryzen 5 7535HS ,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+,10
87,93,msi,MSI Thin GF63 11SC-1629IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),54990,65,intel,core i5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,MSI 11th Gen Core i5 ,https://browser.geekbench.com/search?q=MSI+11th+Gen+Core+i5+,0
88,94,ultimus,Ultimus Pro NU14U3INC43BN-CS Laptop (Celeron N4020/ 4GB/ 128GB SSD/ Win11 Home),11990,41,intel,celeron,2,2,4,SSD,128,No secondary storage,0,intel,integrated,False,14.1,1366,768,windows,1,Ultimus Celeron N4020 ,https://browser.geekbench.com/search?q=Ultimus+Celeron+N4020+,0
89,95,lenovo,Lenovo ThinkBook 15 G5 21JFA00BIN Laptop (AMD Ryzen 7 7730U/ 8 GB/ 512 GB SSD/ Win11),48990,70,amd,ryzen 7,8,16,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Lenovo AMD Ryzen 7 7730U ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+7+7730U+,14
90,96,msi,MSI Katana 15 B13UDXK-1482IN Gaming Laptop (13th Gen Core i5/ 32GB/ 1TB SSD/ Win11 Home/ 6GB Graph),74990,75,intel,core i5,12,16,32,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,MSI 13th Gen Core i5 ,https://browser.geekbench.com/search?q=MSI+13th+Gen+Core+i5+,0
91,97,msi,MSI Bravo 15 B7ED-012IN Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),49990,65,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,dedicated,False,15.6,1920,1080,windows,1,MSI AMD Ryzen 5 7535HS ,https://browser.geekbench.com/search?q=MSI+AMD+Ryzen+5+7535HS+,0
92,98,asus,Asus Vivobook 15 X1502ZA-EJ544WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),53990,63,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i5+,17
93,99,asus,Asus Vivobook 16 2023 X1605VA-MB947WS Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11 Home),81689,71,intel,core i9,14,20,16,SSD,512,No secondary storage,0,intel,integrated,False,16.0,1920,1200,windows,1,Asus 13th Gen Core i9 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i9+,10
94,100,lenovo,Lenovo IdeaPad Gaming 3 82SB00V3IN Laptop (AMD Ryzen 5 6600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),63889,63,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo AMD Ryzen 5 6600H ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+6600H+,22
95,101,lenovo,Lenovo IdeaPad Slim 3 82RK00VWIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),37040,59,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Lenovo 12th Gen Core i3 ,https://browser.geekbench.com/search?q=Lenovo+12th+Gen+Core+i3+,1
96,102,asus,Asus ROG Strix G16 2023 G614JJ-N3086WS Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),94990,70,intel,core i5,10,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,Asus 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i5+,20
97,103,infinix,Infinix INBook X2 Slim Series XL23 2023 Laptop (11th Gen Core i5/ 16GB/ 1TB SSD/ Win 11 Home),35990,60,intel,core i5,4,8,16,SSD,1024,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Infinix 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Infinix+11th+Gen+Core+i5+,2
98,104,asus,Asus Vivobook Pro 15 M6500RC-HN741WS Laptop (AMD Ryzen 7 6800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),72990,70,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus AMD Ryzen 7 6800H ,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+6800H+,34
99,105,hp,HP Victus 15-fb1016AX  Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),55990,67,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP AMD Ryzen 5 7535HS ,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+,10
100,106,lenovo,Lenovo Yoga 7 82YM0074IN Laptop (AMD Ryzen 7 7735U/ 16GB/ 1TB SSD/ Win11 Home),94990,80,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,amd,integrated,True,14.0,2880,1800,windows,1,Lenovo AMD Ryzen 7 7735U ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+7+7735U+,11
101,107,hp,HP 15S-FQ5202TU Laptop (12th Gen Core i5/ 8 GB RAM/ 512 GB SSD/ Win 11),51800,57,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 12th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i5+,23
102,109,hp,HP Victus15-fb0147AX Gaming Laptop (Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),49775,62,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,dedicated,False,15.6,1920,1080,windows,1,HP Ryzen 5 5600H ,https://browser.geekbench.com/search?q=HP+Ryzen+5+5600H+,112
103,110,asus,Asus TUF Gaming F15  FX506HF-HN075W Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),53990,66,intel,core i5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+11th+Gen+Core+i5+,1
104,112,lenovo,Lenovo LOQ 15IRH8 82XV00F5IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),79990,70,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+12th+Gen+Core+i5+,11
105,113,msi,MSI Modern 15 B11M-061IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),41990,63,intel,core i5,4,8,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,MSI 11th Gen Core i5 ,https://browser.geekbench.com/search?q=MSI+11th+Gen+Core+i5+,0
106,114,acer,Acer Aspire Lite AL15 Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11),37990,60,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Acer AMD Ryzen 5 5500U ,https://browser.geekbench.com/search?q=Acer+AMD+Ryzen+5+5500U+,32
107,115,asus,Asus Vivobook 14X K3405ZFB-KM752WS Laptop (12th Gen Core i7 /16GB/ 1TB SSD/Win11/ 4GB Graphic),85990,75,intel,core i7,10,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,14.0,2880,1800,windows,1,Asus 12th Gen Core i7 16GB ,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+16GB+,0
108,116,acer,Acer Aspire Lite 2023 AL15-51 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),39499,62,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Acer 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Acer+11th+Gen+Core+i5+,1
109,117,infinix,Infinix Zerobook 13 ZL513 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11 Home),57990,63,intel,core i7,14,20,32,SSD,1024,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Infinix 13th Gen Core i7 ,https://browser.geekbench.com/search?q=Infinix+13th+Gen+Core+i7+,1
110,118,asus,Asus Vivobook 14X K3405ZFB-KM541WS Laptop (12th Gen Core i5 /16GB/512GB SSD/Win11),67990,72,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,14.0,2880,1800,windows,1,Asus 12th Gen Core i5 16GB/512GB ,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i5+16GB/512GB+,0
111,119,acer,Acer Nitro 5 AN515-58 NH.QLZSI.001 Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),94990,72,intel,core i7,10,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Acer 12th Gen Core i7 ,https://browser.geekbench.com/search?q=Acer+12th+Gen+Core+i7+,7
112,120,asus,Asus TUF Gaming F15 2022 FX507ZC4-HN115W Gaming Laptop (12th Gen Core i5/ 8GB/512GB SSD/ Win11 / 4GB Graph),75250,72,intel,core i5,12,16,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i5+,17
113,121,acer,Acer Aspire 7 A715-76G NH.QMESI.002 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),47990,67,intel,core i5,8,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Acer 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Acer+12th+Gen+Core+i5+,4
114,122,asus,Asus Zenbook 14X OLED 2023 M5401QA-KM541WS Laptop (Ryzen 5 5600H / 16GB/ 512GB SSD/ Win11 Home),66990,64,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,False,14.0,2880,1800,windows,1,Asus Ryzen 5 5600H  ,https://browser.geekbench.com/search?q=Asus+Ryzen+5+5600H++,1
115,123,hp,HP Pavilion 15-eh2050AU Laptop (AMD Ryzen 5 5625U/ 8GB/ 512GB SSD/ Win11 Home),43700,62,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,HP AMD Ryzen 5 5625U ,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+5625U+,42
116,124,asus,Asus Vivobook Pro 16 OLED 2023 K6602VU-LZ952WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),154990,88,intel,core i9,14,20,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,3200,2000,windows,1,Asus 13th Gen Core i9 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i9+,10
117,125,acer,Acer Predator Helios Neo 16 PHN16-71 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),119990,75,intel,core i7,16,24,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,Acer 13th Gen Core i7 ,https://browser.geekbench.com/search?q=Acer+13th+Gen+Core+i7+,14
118,126,acer,Acer Predator Helios Neo 16 NH.QLTSI.001 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),104990,70,intel,core i5,14,20,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,Acer 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Acer+13th+Gen+Core+i5+,10
119,127,hp,HP 250 G8 7M6L7PA Laptop (11th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win11),34890,58,intel,core i3,2,4,8,HDD,1024,SSD,256,intel,integrated,False,15.6,1366,768,windows,No information,HP 11th Gen Core i3 ,https://browser.geekbench.com/search?q=HP+11th+Gen+Core+i3+,0
120,128,hp,HP 15-fc0025AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),32490,54,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,HP AMD Ryzen 3 7320U ,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+3+7320U+,3
121,129,hp,HP 15-fc0028AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),43400,52,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,HP AMD Ryzen 5 7520U ,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7520U+,7
122,130,lenovo,Lenovo Thinkbook 15 21DJA049IH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),40990,66,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Lenovo 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+12th+Gen+Core+i5+,11
123,131,acer,Acer Extensa 15 EX215-33 2023 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),30990,49,intel,core i3,8,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Acer Intel Core i3 N305 ,https://browser.geekbench.com/search?q=Acer+Intel+Core+i3+N305+,5
124,132,lenovo,Lenovo IdeaPad Slim 3 82KU0238IN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),40990,64,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Lenovo AMD Ryzen 5 5500U ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+5500U+,82
125,133,hp,HP 15s-fq2717TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),31090,60,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 11th Gen Core i3 ,https://browser.geekbench.com/search?q=HP+11th+Gen+Core+i3+,0
126,134,dell,Dell G15-5520 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),68990,74,intel,core i5,12,16,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Dell 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Dell+12th+Gen+Core+i5+,9
127,135,asus,Asus ROG Flow X13 GV301RC-LJ073WS Gaming Laptop (AMD Ryzen 9 6900HS/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),96389,79,amd,ryzen 9,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,True,13.4,1920,1200,windows,1,Asus AMD Ryzen 9 6900HS ,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+9+6900HS+,0
128,136,asus,Asus VivoBook 15 X515EA-EJ522WS Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),43990,60,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+11th+Gen+Core+i5+,1
129,137,lenovo,Lenovo IdeaPad Gaming 3 82K10198IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),45651,67,intel,core i5,4,8,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+11th+Gen+Core+i5+,5
130,138,asus,Asus Vivobook 16X 2022 M1603QA-MB511WS Laptop (Ryzen 5-5600H/ 16GB/ 512GB SSD/ Win11 Home),52990,65,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,False,16.0,1920,1200,windows,1,Asus Ryzen 5-5600H ,https://browser.geekbench.com/search?q=Asus+Ryzen+5-5600H+,1
131,139,acer,Acer TravelMate TMP214-53 Business Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),38990,64,intel,core i5,4,8,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Acer 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Acer+11th+Gen+Core+i5+,1
132,140,asus,Asus Vivobook 15 Touch X515EA-EZ311WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),33490,56,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,True,15.6,1920,1080,windows,1,Asus 11th Gen Core i3 ,https://browser.geekbench.com/search?q=Asus+11th+Gen+Core+i3+,0
133,141,apple,Apple MacBook Pro 2022 Laptop (Apple M2/ 8GB/ 256GB SSD/ macOS),109990,43,apple,m2,8,8,8,SSD,256,No secondary storage,0,apple,apple,False,13.3,2560,1600,mac,1,Apple MacBook Pro 2022 Apple M2 ,https://browser.geekbench.com/search?q=Apple+MacBook+Pro+2022+Apple+M2+,194
134,142,asus,Asus Vivobook S15 OLED K3502ZA-L701WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),72990,70,intel,core i7,14,20,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus 12th Gen Core i7 ,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i7+,20
135,143,hp,HP 15s-eq2144au Laptop (Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),40499,60,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,HP Ryzen 5 5500U ,https://browser.geekbench.com/search?q=HP+Ryzen+5+5500U+,70
136,144,hp,HP Spectre x360 16-aa0665TU Laptop (Intel Core Ultra 7/ 32GB/ 2TB SSD/ Win11 Home),202340,82,intel,core ultra 7,16,22,32,SSD,2048,No secondary storage,0,intel,dedicated,True,16.0,2880,1800,windows,1,HP Intel Core Ultra 7 ,https://browser.geekbench.com/search?q=HP+Intel+Core+Ultra+7+,14
137,145,lenovo,Lenovo V15 G4 82YU00W9IN Laptop (Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),35990,60,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Lenovo Ryzen 5 7520U ,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+7520U+,7
138,147,lenovo,Lenovo IdeaPad Slim 3 82H803HQIN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),44990,64,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Lenovo 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+11th+Gen+Core+i5+,5
139,150,dell,Dell 5530 G15 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),148490,78,intel,core i9,24,32,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Dell 13th Gen Core i9 ,https://browser.geekbench.com/search?q=Dell+13th+Gen+Core+i9+,14
140,151,hp,HP Spectre x360 14-eu0666TU Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11 Home),165900,76,intel,core ultra 7,16,22,32,SSD,1024,No secondary storage,0,intel,dedicated,True,14.0,2880,1800,windows,1,HP Intel Core Ultra 7 ,https://browser.geekbench.com/search?q=HP+Intel+Core+Ultra+7+,14
141,152,apple,Apple MacBook Pro 16 2023 Laptop (Apple M3 Pro/ 36GB/ 512GB SSD/ macOS),289900,63,apple,m3,12,12,36,SSD,512,No secondary storage,0,apple,apple,False,16.2,3456,2234,mac,1,Apple MacBook Pro 16 2023 Apple M3 Pro ,https://browser.geekbench.com/search?q=Apple+MacBook+Pro+16+2023+Apple+M3+Pro+,245
142,153,apple,Apple MacBook Pro 16 2023 Laptop (Apple M3 Max/ 36GB/ 1TB SSD/ macOS),349900,64,apple,m3,14,14,36,SSD,1024,No secondary storage,0,apple,apple,False,16.2,3456,2234,mac,1,Apple MacBook Pro 16 2023 Apple M3 Max ,https://browser.geekbench.com/search?q=Apple+MacBook+Pro+16+2023+Apple+M3+Max+,167
143,154,apple,Apple MacBook Pro 16 2023 Laptop (Apple M3 Pro/ 18GB/ 512GB SSD/ macOS),249900,58,apple,m3,12,12,8,SSD,512,No secondary storage,0,apple,apple,False,16.2,3456,2234,mac,1,Apple MacBook Pro 16 2023 Apple M3 Pro ,https://browser.geekbench.com/search?q=Apple+MacBook+Pro+16+2023+Apple+M3+Pro+,245
144,155,apple,Apple MacBook Pro 14 2023 Laptop (Apple M3 Pro/ 18GB/ 512GB SSD/ macOS),199900,56,apple,m3,11,11,8,SSD,512,No secondary storage,0,apple,apple,False,14.2,3024,1964,mac,1,Apple MacBook Pro 14 2023 Apple M3 Pro ,https://browser.geekbench.com/search?q=Apple+MacBook+Pro+14+2023+Apple+M3+Pro+,609
145,156,lenovo,Lenovo Legion Pro 5 16IRX8 82WK00MWIN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),152990,77,intel,core i7,16,24,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,Lenovo 13th Gen Core i7 ,https://browser.geekbench.com/search?q=Lenovo+13th+Gen+Core+i7+,60
146,157,dell,Dell Inspiron 3520 IN3520P9K46002ORS1 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),37990,59,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Dell 12th Gen Core i3 ,https://browser.geekbench.com/search?q=Dell+12th+Gen+Core+i3+,1
147,158,hp,HP Victus 15-FA1098TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),60990,64,intel,core i5,8,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP 12th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i5+,23
148,159,hp,HP 15s-er2004AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11),50999,58,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,HP AMD Ryzen 7 5700U ,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+5700U+,29
149,160,dell,Dell Inspiron 3530 IN3530RMD8W001ORS1 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),65990,53,intel,core i5,10,12,16,SSD,1024,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Dell 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Dell+13th+Gen+Core+i5+,18
150,161,acer,Acer Aspire 3 A315-24P NX.KDESI.00B Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),32990,54,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Acer AMD Ryzen 5 7520U ,https://browser.geekbench.com/search?q=Acer+AMD+Ryzen+5+7520U+,10
